"DataSet","Rep","Fold","PT","Pos_tst"
"Maize_AL",1,7,7,93
"Maize_AL",1,7,7,98
"Maize_AL",1,7,7,101
"Maize_AL",1,7,7,114
"Maize_AL",1,7,7,121
"Maize_AL",1,7,7,128
"Maize_AL",1,7,7,138
"Maize_AL",1,7,7,145
"Maize_AL",1,7,7,147
"Maize_AL",1,7,7,182
"Maize_AL",1,7,7,197
"Maize_AL",1,7,7,210
"Maize_AL",1,7,7,211
"Maize_AL",1,7,7,217
"Maize_AL",1,7,7,225
"Maize_AL",1,7,7,234
"Maize_AL",1,7,7,253
"Maize_AL",1,7,7,266
"Maize_AL",1,7,7,271
"Maize_AL",1,7,7,279
"Maize_AL",1,7,7,307
"Maize_AL",1,7,7,309
"Maize_AL",1,7,7,310
"Maize_AL",1,7,7,312
"Maize_AL",1,7,7,318
"Maize_AL",1,7,7,322
"Maize_AL",1,7,7,337
"Maize_AL",1,7,7,360
"Maize_AL",1,7,7,367
"Maize_AL",1,7,7,384
"Maize_AL",1,7,7,400
"Maize_AL",1,7,7,420
"Maize_AL",1,7,7,435
"Maize_AL",1,7,7,448
"Maize_AL",1,7,7,458
"Maize_AL",1,7,7,470
"Maize_AL",1,7,7,473
"Maize_AL",1,7,7,474
"Maize_AL",1,7,7,481
"Maize_AL",1,7,7,483
"Maize_AL",1,7,7,516
"Maize_AL",1,7,7,524
"Maize_AL",1,7,7,529
"Maize_AL",1,7,7,530
"Maize_AL",1,7,7,532
"Maize_AL",1,7,7,548
"Maize_AL",1,7,7,551
"Maize_AL",1,7,7,567
"Maize_AL",1,7,7,572
"Maize_AL",1,7,7,577
"Maize_AL",1,7,7,578
"Maize_AL",1,7,7,584
"Maize_AL",1,7,7,589
"Maize_AL",1,7,7,604
"Maize_AL",1,7,7,611
"Maize_AL",1,7,7,612
"Maize_AL",1,7,7,615
"Maize_AL",1,7,7,632
"Maize_AL",1,7,7,634
"Maize_AL",1,7,7,646
"Maize_AL",1,7,7,658
"Maize_AL",1,7,7,672
"Maize_AL",1,7,7,676
"Maize_AL",1,7,7,694
"Maize_AL",1,7,7,709
"Maize_AL",1,8,8,18
"Maize_AL",1,8,8,30
"Maize_AL",1,8,8,38
"Maize_AL",1,8,8,42
"Maize_AL",1,8,8,51
"Maize_AL",1,8,8,71
"Maize_AL",1,8,8,75
"Maize_AL",1,8,8,81
"Maize_AL",1,8,8,84
"Maize_AL",1,8,8,91
"Maize_AL",1,8,8,110
"Maize_AL",1,8,8,136
"Maize_AL",1,8,8,161
"Maize_AL",1,8,8,169
"Maize_AL",1,8,8,180
"Maize_AL",1,8,8,181
"Maize_AL",1,8,8,207
"Maize_AL",1,8,8,224
"Maize_AL",1,8,8,226
"Maize_AL",1,8,8,232
"Maize_AL",1,8,8,248
"Maize_AL",1,8,8,250
"Maize_AL",1,8,8,254
"Maize_AL",1,8,8,270
"Maize_AL",1,8,8,274
"Maize_AL",1,8,8,280
"Maize_AL",1,8,8,317
"Maize_AL",1,8,8,326
"Maize_AL",1,8,8,340
"Maize_AL",1,8,8,358
"Maize_AL",1,8,8,372
"Maize_AL",1,8,8,375
"Maize_AL",1,8,8,422
"Maize_AL",1,8,8,423
"Maize_AL",1,8,8,424
"Maize_AL",1,8,8,442
"Maize_AL",1,8,8,449
"Maize_AL",1,8,8,450
"Maize_AL",1,8,8,452
"Maize_AL",1,8,8,461
"Maize_AL",1,8,8,464
"Maize_AL",1,8,8,465
"Maize_AL",1,8,8,466
"Maize_AL",1,8,8,471
"Maize_AL",1,8,8,480
"Maize_AL",1,8,8,494
"Maize_AL",1,8,8,509
"Maize_AL",1,8,8,513
"Maize_AL",1,8,8,521
"Maize_AL",1,8,8,544
"Maize_AL",1,8,8,554
"Maize_AL",1,8,8,566
"Maize_AL",1,8,8,569
"Maize_AL",1,8,8,571
"Maize_AL",1,8,8,597
"Maize_AL",1,8,8,600
"Maize_AL",1,8,8,603
"Maize_AL",1,8,8,626
"Maize_AL",1,8,8,627
"Maize_AL",1,8,8,629
"Maize_AL",1,8,8,633
"Maize_AL",1,8,8,636
"Maize_AL",1,8,8,642
"Maize_AL",1,8,8,652
"Maize_AL",1,8,8,659
"Maize_AL",1,8,8,661
"Maize_AL",1,8,8,690
"Maize_AL",1,8,8,692
"Maize_AL",1,8,8,695
"Maize_AL",1,8,8,706
"Maize_AL",1,8,8,713
"Maize_AL",1,8,8,720
"Maize_AL",1,9,9,3
"Maize_AL",1,9,9,5
"Maize_AL",1,9,9,25
"Maize_AL",1,9,9,26
"Maize_AL",1,9,9,33
"Maize_AL",1,9,9,48
"Maize_AL",1,9,9,54
"Maize_AL",1,9,9,62
"Maize_AL",1,9,9,79
"Maize_AL",1,9,9,82
"Maize_AL",1,9,9,103
"Maize_AL",1,9,9,123
"Maize_AL",1,9,9,125
"Maize_AL",1,9,9,146
"Maize_AL",1,9,9,154
"Maize_AL",1,9,9,171
"Maize_AL",1,9,9,204
"Maize_AL",1,9,9,205
"Maize_AL",1,9,9,231
"Maize_AL",1,9,9,277
"Maize_AL",1,9,9,282
"Maize_AL",1,9,9,288
"Maize_AL",1,9,9,291
"Maize_AL",1,9,9,300
"Maize_AL",1,9,9,311
"Maize_AL",1,9,9,323
"Maize_AL",1,9,9,333
"Maize_AL",1,9,9,338
"Maize_AL",1,9,9,347
"Maize_AL",1,9,9,359
"Maize_AL",1,9,9,374
"Maize_AL",1,9,9,381
"Maize_AL",1,9,9,382
"Maize_AL",1,9,9,392
"Maize_AL",1,9,9,412
"Maize_AL",1,9,9,415
"Maize_AL",1,9,9,425
"Maize_AL",1,9,9,426
"Maize_AL",1,9,9,439
"Maize_AL",1,9,9,453
"Maize_AL",1,9,9,463
"Maize_AL",1,9,9,472
"Maize_AL",1,9,9,475
"Maize_AL",1,9,9,479
"Maize_AL",1,9,9,486
"Maize_AL",1,9,9,495
"Maize_AL",1,9,9,496
"Maize_AL",1,9,9,498
"Maize_AL",1,9,9,499
"Maize_AL",1,9,9,500
"Maize_AL",1,9,9,510
"Maize_AL",1,9,9,515
"Maize_AL",1,9,9,518
"Maize_AL",1,9,9,523
"Maize_AL",1,9,9,525
"Maize_AL",1,9,9,534
"Maize_AL",1,9,9,541
"Maize_AL",1,9,9,549
"Maize_AL",1,9,9,553
"Maize_AL",1,9,9,579
"Maize_AL",1,9,9,598
"Maize_AL",1,9,9,610
"Maize_AL",1,9,9,623
"Maize_AL",1,9,9,631
"Maize_AL",1,9,9,648
"Maize_AL",1,9,9,651
"Maize_AL",1,9,9,655
"Maize_AL",1,9,9,662
"Maize_AL",1,9,9,691
"Maize_AL",1,9,9,699
"Maize_AL",1,9,9,716
"Maize_AL",1,9,9,718
"Maize_AL",1,10,10,6
"Maize_AL",1,10,10,10
"Maize_AL",1,10,10,34
"Maize_AL",1,10,10,61
"Maize_AL",1,10,10,65
"Maize_AL",1,10,10,86
"Maize_AL",1,10,10,92
"Maize_AL",1,10,10,99
"Maize_AL",1,10,10,104
"Maize_AL",1,10,10,112
"Maize_AL",1,10,10,113
"Maize_AL",1,10,10,124
"Maize_AL",1,10,10,133
"Maize_AL",1,10,10,139
"Maize_AL",1,10,10,141
"Maize_AL",1,10,10,149
"Maize_AL",1,10,10,152
"Maize_AL",1,10,10,153
"Maize_AL",1,10,10,174
"Maize_AL",1,10,10,179
"Maize_AL",1,10,10,184
"Maize_AL",1,10,10,189
"Maize_AL",1,10,10,190
"Maize_AL",1,10,10,194
"Maize_AL",1,10,10,196
"Maize_AL",1,10,10,200
"Maize_AL",1,10,10,201
"Maize_AL",1,10,10,229
"Maize_AL",1,10,10,235
"Maize_AL",1,10,10,243
"Maize_AL",1,10,10,245
"Maize_AL",1,10,10,246
"Maize_AL",1,10,10,258
"Maize_AL",1,10,10,268
"Maize_AL",1,10,10,297
"Maize_AL",1,10,10,327
"Maize_AL",1,10,10,345
"Maize_AL",1,10,10,346
"Maize_AL",1,10,10,362
"Maize_AL",1,10,10,363
"Maize_AL",1,10,10,364
"Maize_AL",1,10,10,368
"Maize_AL",1,10,10,378
"Maize_AL",1,10,10,380
"Maize_AL",1,10,10,390
"Maize_AL",1,10,10,397
"Maize_AL",1,10,10,402
"Maize_AL",1,10,10,411
"Maize_AL",1,10,10,416
"Maize_AL",1,10,10,443
"Maize_AL",1,10,10,447
"Maize_AL",1,10,10,451
"Maize_AL",1,10,10,457
"Maize_AL",1,10,10,459
"Maize_AL",1,10,10,460
"Maize_AL",1,10,10,502
"Maize_AL",1,10,10,512
"Maize_AL",1,10,10,556
"Maize_AL",1,10,10,559
"Maize_AL",1,10,10,565
"Maize_AL",1,10,10,570
"Maize_AL",1,10,10,582
"Maize_AL",1,10,10,588
"Maize_AL",1,10,10,596
"Maize_AL",1,10,10,607
"Maize_AL",1,10,10,614
"Maize_AL",1,10,10,639
"Maize_AL",1,10,10,660
"Maize_AL",1,10,10,666
"Maize_AL",1,10,10,683
"Maize_AL",1,10,10,685
"Maize_AL",1,10,10,715
"Maize_AL",1,10,10,719
"Wheat_1_AL",1,1,1,9
"Wheat_1_AL",1,1,1,19
"Wheat_1_AL",1,1,1,22
"Wheat_1_AL",1,1,1,35
"Wheat_1_AL",1,1,1,53
"Wheat_1_AL",1,1,1,63
"Wheat_1_AL",1,1,1,64
"Wheat_1_AL",1,1,1,108
"Wheat_1_AL",1,1,1,110
"Wheat_1_AL",1,1,1,115
"Wheat_1_AL",1,1,1,117
"Wheat_1_AL",1,1,1,122
"Wheat_1_AL",1,1,1,129
"Wheat_1_AL",1,1,1,130
"Wheat_1_AL",1,1,1,141
"Wheat_1_AL",1,1,1,146
"Wheat_1_AL",1,1,1,147
"Wheat_1_AL",1,1,1,148
"Wheat_1_AL",1,1,1,149
"Wheat_1_AL",1,1,1,168
"Wheat_1_AL",1,1,1,170
"Wheat_1_AL",1,1,1,179
"Wheat_1_AL",1,1,1,183
"Wheat_1_AL",1,1,1,194
"Wheat_1_AL",1,1,1,198
"Wheat_1_AL",1,1,1,202
"Wheat_1_AL",1,1,1,226
"Wheat_1_AL",1,1,1,240
"Wheat_1_AL",1,1,1,251
"Wheat_1_AL",1,1,1,269
"Wheat_1_AL",1,1,1,271
"Wheat_1_AL",1,1,1,278
"Wheat_1_AL",1,1,1,284
"Wheat_1_AL",1,1,1,295
"Wheat_1_AL",1,1,1,302
"Wheat_1_AL",1,1,1,312
"Wheat_1_AL",1,1,1,314
"Wheat_1_AL",1,1,1,339
"Wheat_1_AL",1,1,1,370
"Wheat_1_AL",1,1,1,375
"Wheat_1_AL",1,1,1,376
"Wheat_1_AL",1,1,1,379
"Wheat_1_AL",1,1,1,387
"Wheat_1_AL",1,1,1,401
"Wheat_1_AL",1,1,1,403
"Wheat_1_AL",1,1,1,421
"Wheat_1_AL",1,1,1,437
"Wheat_1_AL",1,1,1,441
"Wheat_1_AL",1,1,1,448
"Wheat_1_AL",1,1,1,458
"Wheat_1_AL",1,1,1,460
"Wheat_1_AL",1,1,1,475
"Wheat_1_AL",1,1,1,477
"Wheat_1_AL",1,1,1,479
"Wheat_1_AL",1,1,1,495
"Wheat_1_AL",1,1,1,496
"Wheat_1_AL",1,1,1,520
"Wheat_1_AL",1,1,1,548
"Wheat_1_AL",1,1,1,559
"Wheat_1_AL",1,1,1,576
"Wheat_1_AL",1,1,1,577
"Wheat_1_AL",1,1,1,585
"Wheat_1_AL",1,1,1,608
"Wheat_1_AL",1,1,1,609
"Wheat_1_AL",1,1,1,615
"Wheat_1_AL",1,1,1,619
"Wheat_1_AL",1,1,1,623
"Wheat_1_AL",1,1,1,636
"Wheat_1_AL",1,1,1,641
"Wheat_1_AL",1,1,1,644
"Wheat_1_AL",1,1,1,662
"Wheat_1_AL",1,1,1,680
"Wheat_1_AL",1,1,1,690
"Wheat_1_AL",1,1,1,693
"Wheat_1_AL",1,1,1,699
"Wheat_1_AL",1,1,1,705
"Wheat_1_AL",1,1,1,716
"Wheat_1_AL",1,1,1,717
"Wheat_1_AL",1,1,1,718
"Wheat_1_AL",1,1,1,725
"Wheat_1_AL",1,1,1,728
"Wheat_1_AL",1,1,1,733
"Wheat_1_AL",1,1,1,750
"Wheat_1_AL",1,1,1,753
"Wheat_1_AL",1,1,1,779
"Wheat_1_AL",1,1,1,788
"Wheat_1_AL",1,1,1,789
"Wheat_1_AL",1,1,1,793
"Wheat_1_AL",1,1,1,806
"Wheat_1_AL",1,1,1,809
"Wheat_1_AL",1,1,1,813
"Wheat_1_AL",1,1,1,832
"Wheat_1_AL",1,1,1,836
"Wheat_1_AL",1,1,1,881
"Wheat_1_AL",1,1,1,898
"Wheat_1_AL",1,1,1,902
"Wheat_1_AL",1,1,1,913
"Wheat_1_AL",1,1,1,930
"Wheat_1_AL",1,1,1,946
"Wheat_1_AL",1,1,1,952
"Wheat_1_AL",1,1,1,954
"Wheat_1_AL",1,1,1,973
"Wheat_1_AL",1,1,1,983
"Wheat_1_AL",1,1,1,1012
"Wheat_1_AL",1,1,1,1018
"Wheat_1_AL",1,1,1,1036
"Wheat_1_AL",1,1,1,1047
"Wheat_1_AL",1,1,1,1058
"Wheat_1_AL",1,1,1,1076
"Wheat_1_AL",1,1,1,1080
"Wheat_1_AL",1,1,1,1081
"Wheat_1_AL",1,1,1,1100
"Wheat_1_AL",1,1,1,1106
"Wheat_1_AL",1,1,1,1124
"Wheat_1_AL",1,1,1,1125
"Wheat_1_AL",1,1,1,1127
"Wheat_1_AL",1,1,1,1129
"Wheat_1_AL",1,1,1,1130
"Wheat_1_AL",1,1,1,1141
"Wheat_1_AL",1,1,1,1143
"Wheat_1_AL",1,1,1,1153
"Wheat_1_AL",1,1,1,1161
"Wheat_1_AL",1,1,1,1183
"Wheat_1_AL",1,1,1,1216
"Wheat_1_AL",1,1,1,1238
"Wheat_1_AL",1,1,1,1240
"Wheat_1_AL",1,1,1,1243
"Wheat_1_AL",1,1,1,1256
"Wheat_1_AL",1,1,1,1288
"Wheat_1_AL",1,1,1,1297
"Wheat_1_AL",1,1,1,1301
"Wheat_1_AL",1,2,2,1
"Wheat_1_AL",1,2,2,21
"Wheat_1_AL",1,2,2,25
"Wheat_1_AL",1,2,2,43
"Wheat_1_AL",1,2,2,52
"Wheat_1_AL",1,2,2,55
"Wheat_1_AL",1,2,2,67
"Wheat_1_AL",1,2,2,76
"Wheat_1_AL",1,2,2,80
"Wheat_1_AL",1,2,2,91
"Wheat_1_AL",1,2,2,103
"Wheat_1_AL",1,2,2,118
"Wheat_1_AL",1,2,2,119
"Wheat_1_AL",1,2,2,124
"Wheat_1_AL",1,2,2,126
"Wheat_1_AL",1,2,2,136
"Wheat_1_AL",1,2,2,150
"Wheat_1_AL",1,2,2,151
"Wheat_1_AL",1,2,2,162
"Wheat_1_AL",1,2,2,180
"Wheat_1_AL",1,2,2,196
"Wheat_1_AL",1,2,2,211
"Wheat_1_AL",1,2,2,219
"Wheat_1_AL",1,2,2,230
"Wheat_1_AL",1,2,2,239
"Wheat_1_AL",1,2,2,247
"Wheat_1_AL",1,2,2,258
"Wheat_1_AL",1,2,2,275
"Wheat_1_AL",1,2,2,281
"Wheat_1_AL",1,2,2,292
"Wheat_1_AL",1,2,2,293
"Wheat_1_AL",1,2,2,300
"Wheat_1_AL",1,2,2,304
"Wheat_1_AL",1,2,2,311
"Wheat_1_AL",1,2,2,360
"Wheat_1_AL",1,2,2,369
"Wheat_1_AL",1,2,2,381
"Wheat_1_AL",1,2,2,382
"Wheat_1_AL",1,2,2,390
"Wheat_1_AL",1,2,2,417
"Wheat_1_AL",1,2,2,426
"Wheat_1_AL",1,2,2,432
"Wheat_1_AL",1,2,2,438
"Wheat_1_AL",1,2,2,440
"Wheat_1_AL",1,2,2,446
"Wheat_1_AL",1,2,2,461
"Wheat_1_AL",1,2,2,471
"Wheat_1_AL",1,2,2,480
"Wheat_1_AL",1,2,2,502
"Wheat_1_AL",1,2,2,515
"Wheat_1_AL",1,2,2,532
"Wheat_1_AL",1,2,2,540
"Wheat_1_AL",1,2,2,547
"Wheat_1_AL",1,2,2,552
"Wheat_1_AL",1,2,2,571
"Wheat_1_AL",1,2,2,573
"Wheat_1_AL",1,2,2,575
"Wheat_1_AL",1,2,2,580
"Wheat_1_AL",1,2,2,588
"Wheat_1_AL",1,2,2,594
"Wheat_1_AL",1,2,2,595
"Wheat_1_AL",1,2,2,597
"Wheat_1_AL",1,2,2,626
"Wheat_1_AL",1,2,2,659
"Wheat_1_AL",1,2,2,666
"Wheat_1_AL",1,2,2,669
"Wheat_1_AL",1,2,2,697
"Wheat_1_AL",1,2,2,698
"Wheat_1_AL",1,2,2,707
"Wheat_1_AL",1,2,2,724
"Wheat_1_AL",1,2,2,730
"Wheat_1_AL",1,2,2,752
"Wheat_1_AL",1,2,2,755
"Wheat_1_AL",1,2,2,778
"Wheat_1_AL",1,2,2,796
"Wheat_1_AL",1,2,2,797
"Wheat_1_AL",1,2,2,799
"Wheat_1_AL",1,2,2,801
"Wheat_1_AL",1,2,2,802
"Wheat_1_AL",1,2,2,817
"Wheat_1_AL",1,2,2,840
"Wheat_1_AL",1,2,2,849
"Wheat_1_AL",1,2,2,870
"Wheat_1_AL",1,2,2,876
"Wheat_1_AL",1,2,2,888
"Wheat_1_AL",1,2,2,893
"Wheat_1_AL",1,2,2,906
"Wheat_1_AL",1,2,2,922
"Wheat_1_AL",1,2,2,925
"Wheat_1_AL",1,2,2,927
"Wheat_1_AL",1,2,2,940
"Wheat_1_AL",1,2,2,943
"Wheat_1_AL",1,2,2,968
"Wheat_1_AL",1,2,2,1005
"Wheat_1_AL",1,2,2,1017
"Wheat_1_AL",1,2,2,1022
"Wheat_1_AL",1,2,2,1030
"Wheat_1_AL",1,2,2,1045
"Wheat_1_AL",1,2,2,1048
"Wheat_1_AL",1,2,2,1051
"Wheat_1_AL",1,2,2,1061
"Wheat_1_AL",1,2,2,1071
"Wheat_1_AL",1,2,2,1079
"Wheat_1_AL",1,2,2,1082
"Wheat_1_AL",1,2,2,1083
"Wheat_1_AL",1,2,2,1085
"Wheat_1_AL",1,2,2,1087
"Wheat_1_AL",1,2,2,1088
"Wheat_1_AL",1,2,2,1109
"Wheat_1_AL",1,2,2,1113
"Wheat_1_AL",1,2,2,1136
"Wheat_1_AL",1,2,2,1155
"Wheat_1_AL",1,2,2,1157
"Wheat_1_AL",1,2,2,1160
"Wheat_1_AL",1,2,2,1166
"Wheat_1_AL",1,2,2,1185
"Wheat_1_AL",1,2,2,1191
"Wheat_1_AL",1,2,2,1201
"Wheat_1_AL",1,2,2,1204
"Wheat_1_AL",1,2,2,1214
"Wheat_1_AL",1,2,2,1215
"Wheat_1_AL",1,2,2,1217
"Wheat_1_AL",1,2,2,1220
"Wheat_1_AL",1,2,2,1237
"Wheat_1_AL",1,2,2,1250
"Wheat_1_AL",1,2,2,1265
"Wheat_1_AL",1,2,2,1278
"Wheat_1_AL",1,2,2,1286
"Wheat_1_AL",1,2,2,1287
"Wheat_1_AL",1,2,2,1289
"Wheat_1_AL",1,3,3,16
"Wheat_1_AL",1,3,3,18
"Wheat_1_AL",1,3,3,20
"Wheat_1_AL",1,3,3,23
"Wheat_1_AL",1,3,3,24
"Wheat_1_AL",1,3,3,29
"Wheat_1_AL",1,3,3,30
"Wheat_1_AL",1,3,3,31
"Wheat_1_AL",1,3,3,36
"Wheat_1_AL",1,3,3,39
"Wheat_1_AL",1,3,3,46
"Wheat_1_AL",1,3,3,56
"Wheat_1_AL",1,3,3,81
"Wheat_1_AL",1,3,3,97
"Wheat_1_AL",1,3,3,114
"Wheat_1_AL",1,3,3,121
"Wheat_1_AL",1,3,3,132
"Wheat_1_AL",1,3,3,135
"Wheat_1_AL",1,3,3,139
"Wheat_1_AL",1,3,3,154
"Wheat_1_AL",1,3,3,156
"Wheat_1_AL",1,3,3,165
"Wheat_1_AL",1,3,3,182
"Wheat_1_AL",1,3,3,187
"Wheat_1_AL",1,3,3,190
"Wheat_1_AL",1,3,3,191
"Wheat_1_AL",1,3,3,204
"Wheat_1_AL",1,3,3,205
"Wheat_1_AL",1,3,3,217
"Wheat_1_AL",1,3,3,220
"Wheat_1_AL",1,3,3,245
"Wheat_1_AL",1,3,3,255
"Wheat_1_AL",1,3,3,266
"Wheat_1_AL",1,3,3,294
"Wheat_1_AL",1,3,3,327
"Wheat_1_AL",1,3,3,328
"Wheat_1_AL",1,3,3,338
"Wheat_1_AL",1,3,3,340
"Wheat_1_AL",1,3,3,347
"Wheat_1_AL",1,3,3,362
"Wheat_1_AL",1,3,3,385
"Wheat_1_AL",1,3,3,388
"Wheat_1_AL",1,3,3,391
"Wheat_1_AL",1,3,3,392
"Wheat_1_AL",1,3,3,405
"Wheat_1_AL",1,3,3,408
"Wheat_1_AL",1,3,3,439
"Wheat_1_AL",1,3,3,445
"Wheat_1_AL",1,3,3,453
"Wheat_1_AL",1,3,3,464
"Wheat_1_AL",1,3,3,468
"Wheat_1_AL",1,3,3,469
"Wheat_1_AL",1,3,3,470
"Wheat_1_AL",1,3,3,476
"Wheat_1_AL",1,3,3,478
"Wheat_1_AL",1,3,3,497
"Wheat_1_AL",1,3,3,504
"Wheat_1_AL",1,3,3,506
"Wheat_1_AL",1,3,3,514
"Wheat_1_AL",1,3,3,537
"Wheat_1_AL",1,3,3,555
"Wheat_1_AL",1,3,3,557
"Wheat_1_AL",1,3,3,560
"Wheat_1_AL",1,3,3,562
"Wheat_1_AL",1,3,3,563
"Wheat_1_AL",1,3,3,565
"Wheat_1_AL",1,3,3,579
"Wheat_1_AL",1,3,3,583
"Wheat_1_AL",1,3,3,591
"Wheat_1_AL",1,3,3,607
"Wheat_1_AL",1,3,3,621
"Wheat_1_AL",1,3,3,622
"Wheat_1_AL",1,3,3,640
"Wheat_1_AL",1,3,3,651
"Wheat_1_AL",1,3,3,657
"Wheat_1_AL",1,3,3,671
"Wheat_1_AL",1,3,3,673
"Wheat_1_AL",1,3,3,679
"Wheat_1_AL",1,3,3,682
"Wheat_1_AL",1,3,3,713
"Wheat_1_AL",1,3,3,714
"Wheat_1_AL",1,3,3,731
"Wheat_1_AL",1,3,3,738
"Wheat_1_AL",1,3,3,740
"Wheat_1_AL",1,3,3,751
"Wheat_1_AL",1,3,3,759
"Wheat_1_AL",1,3,3,763
"Wheat_1_AL",1,3,3,764
"Wheat_1_AL",1,3,3,794
"Wheat_1_AL",1,3,3,803
"Wheat_1_AL",1,3,3,824
"Wheat_1_AL",1,3,3,830
"Wheat_1_AL",1,3,3,839
"Wheat_1_AL",1,3,3,845
"Wheat_1_AL",1,3,3,847
"Wheat_1_AL",1,3,3,862
"Wheat_1_AL",1,3,3,872
"Wheat_1_AL",1,3,3,877
"Wheat_1_AL",1,3,3,916
"Wheat_1_AL",1,3,3,924
"Wheat_1_AL",1,3,3,956
"Wheat_1_AL",1,3,3,959
"Wheat_1_AL",1,3,3,977
"Wheat_1_AL",1,3,3,1000
"Wheat_1_AL",1,3,3,1002
"Wheat_1_AL",1,3,3,1007
"Wheat_1_AL",1,3,3,1010
"Wheat_1_AL",1,3,3,1026
"Wheat_1_AL",1,3,3,1044
"Wheat_1_AL",1,3,3,1068
"Wheat_1_AL",1,3,3,1091
"Wheat_1_AL",1,3,3,1116
"Wheat_1_AL",1,3,3,1131
"Wheat_1_AL",1,3,3,1148
"Wheat_1_AL",1,3,3,1168
"Wheat_1_AL",1,3,3,1177
"Wheat_1_AL",1,3,3,1188
"Wheat_1_AL",1,3,3,1190
"Wheat_1_AL",1,3,3,1197
"Wheat_1_AL",1,3,3,1198
"Wheat_1_AL",1,3,3,1200
"Wheat_1_AL",1,3,3,1207
"Wheat_1_AL",1,3,3,1210
"Wheat_1_AL",1,3,3,1212
"Wheat_1_AL",1,3,3,1234
"Wheat_1_AL",1,3,3,1255
"Wheat_1_AL",1,3,3,1266
"Wheat_1_AL",1,3,3,1276
"Wheat_1_AL",1,3,3,1277
"Wheat_1_AL",1,3,3,1292
"Wheat_1_AL",1,4,4,3
"Wheat_1_AL",1,4,4,12
"Wheat_1_AL",1,4,4,14
"Wheat_1_AL",1,4,4,15
"Wheat_1_AL",1,4,4,34
"Wheat_1_AL",1,4,4,38
"Wheat_1_AL",1,4,4,59
"Wheat_1_AL",1,4,4,69
"Wheat_1_AL",1,4,4,71
"Wheat_1_AL",1,4,4,75
"Wheat_1_AL",1,4,4,83
"Wheat_1_AL",1,4,4,84
"Wheat_1_AL",1,4,4,99
"Wheat_1_AL",1,4,4,111
"Wheat_1_AL",1,4,4,125
"Wheat_1_AL",1,4,4,128
"Wheat_1_AL",1,4,4,131
"Wheat_1_AL",1,4,4,152
"Wheat_1_AL",1,4,4,155
"Wheat_1_AL",1,4,4,157
"Wheat_1_AL",1,4,4,172
"Wheat_1_AL",1,4,4,178
"Wheat_1_AL",1,4,4,189
"Wheat_1_AL",1,4,4,193
"Wheat_1_AL",1,4,4,199
"Wheat_1_AL",1,4,4,214
"Wheat_1_AL",1,4,4,221
"Wheat_1_AL",1,4,4,229
"Wheat_1_AL",1,4,4,231
"Wheat_1_AL",1,4,4,233
"Wheat_1_AL",1,4,4,236
"Wheat_1_AL",1,4,4,244
"Wheat_1_AL",1,4,4,267
"Wheat_1_AL",1,4,4,301
"Wheat_1_AL",1,4,4,319
"Wheat_1_AL",1,4,4,321
"Wheat_1_AL",1,4,4,322
"Wheat_1_AL",1,4,4,325
"Wheat_1_AL",1,4,4,333
"Wheat_1_AL",1,4,4,342
"Wheat_1_AL",1,4,4,351
"Wheat_1_AL",1,4,4,371
"Wheat_1_AL",1,4,4,378
"Wheat_1_AL",1,4,4,380
"Wheat_1_AL",1,4,4,394
"Wheat_1_AL",1,4,4,395
"Wheat_1_AL",1,4,4,402
"Wheat_1_AL",1,4,4,407
"Wheat_1_AL",1,4,4,434
"Wheat_1_AL",1,4,4,452
"Wheat_1_AL",1,4,4,455
"Wheat_1_AL",1,4,4,456
"Wheat_1_AL",1,4,4,462
"Wheat_1_AL",1,4,4,465
"Wheat_1_AL",1,4,4,481
"Wheat_1_AL",1,4,4,522
"Wheat_1_AL",1,4,4,527
"Wheat_1_AL",1,4,4,538
"Wheat_1_AL",1,4,4,556
"Wheat_1_AL",1,4,4,567
"Wheat_1_AL",1,4,4,569
"Wheat_1_AL",1,4,4,570
"Wheat_1_AL",1,4,4,596
"Wheat_1_AL",1,4,4,600
"Wheat_1_AL",1,4,4,602
"Wheat_1_AL",1,4,4,614
"Wheat_1_AL",1,4,4,616
"Wheat_1_AL",1,4,4,618
"Wheat_1_AL",1,4,4,631
"Wheat_1_AL",1,4,4,646
"Wheat_1_AL",1,4,4,667
"Wheat_1_AL",1,4,4,685
"Wheat_1_AL",1,4,4,688
"Wheat_1_AL",1,4,4,692
"Wheat_1_AL",1,4,4,706
"Wheat_1_AL",1,4,4,710
"Wheat_1_AL",1,4,4,739
"Wheat_1_AL",1,4,4,745
"Wheat_1_AL",1,4,4,766
"Wheat_1_AL",1,4,4,792
"Wheat_1_AL",1,4,4,804
"Wheat_1_AL",1,4,4,819
"Wheat_1_AL",1,4,4,820
"Wheat_1_AL",1,4,4,855
"Wheat_1_AL",1,4,4,857
"Wheat_1_AL",1,4,4,890
"Wheat_1_AL",1,4,4,894
"Wheat_1_AL",1,4,4,895
"Wheat_1_AL",1,4,4,909
"Wheat_1_AL",1,4,4,917
"Wheat_1_AL",1,4,4,918
"Wheat_1_AL",1,4,4,921
"Wheat_1_AL",1,4,4,929
"Wheat_1_AL",1,4,4,967
"Wheat_1_AL",1,4,4,969
"Wheat_1_AL",1,4,4,988
"Wheat_1_AL",1,4,4,994
"Wheat_1_AL",1,4,4,998
"Wheat_1_AL",1,4,4,1003
"Wheat_1_AL",1,4,4,1009
"Wheat_1_AL",1,4,4,1014
"Wheat_1_AL",1,4,4,1025
